driver,race,race_1,race_2,race_3,race_4,last_year_tot,last_year_avg,last_year_std,same_race_last_year,score,year
 Daniel Ricciardo,ITA,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,11.0,0,2021
 Daniel Ricciardo,RUS,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,13.0,0,2021
 Daniel Ricciardo,SIN,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,JPN,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,USA,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,MXC,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,SAP,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,AUS,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,SAU,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,,0,2021
 Daniel Ricciardo,ABU,0.0,0.0,0.0,0.0,166.0,9.764705882352942,6.47620077441923,14.0,0,2021
 Carlos Sainz Jr.,BHR,,,,,133.0,7.823529411764706,6.2473523803853,10.0,7,2021
 Carlos Sainz Jr.,EMI,7.0,,,,133.0,7.823529411764706,6.2473523803853,9.0,0,2021
 Carlos Sainz Jr.,POR,0.0,7.0,,,133.0,7.823529411764706,6.2473523803853,11.0,0,2021
 Carlos Sainz Jr.,ESP,0.0,0.0,7.0,,133.0,7.823529411764706,6.2473523803853,11.0,0,2021
 Carlos Sainz Jr.,MON,0.0,0.0,0.0,7.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,AZE,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,CAN,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,FRA,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,AUT,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,10.0,0,2021
 Carlos Sainz Jr.,GBR,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,0.0,0,2021
 Carlos Sainz Jr.,HUN,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,5.0,0,2021
 Carlos Sainz Jr.,BEL,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,0.0,0,2021
 Carlos Sainz Jr.,NED,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,ITA,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,21.0,0,2021
 Carlos Sainz Jr.,RUS,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,0.0,0,2021
 Carlos Sainz Jr.,SIN,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,JPN,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,USA,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,MXC,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,SAP,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,AUS,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,SAU,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,,0,2021
 Carlos Sainz Jr.,ABU,0.0,0.0,0.0,0.0,133.0,7.823529411764706,6.2473523803853,8.0,0,2021
 Yuki Tsunoda,BHR,,,,,,,,,5,2021
 Yuki Tsunoda,EMI,5.0,,,,,,,,0,2021
 Yuki Tsunoda,POR,0.0,5.0,,,,,,,0,2021
 Yuki Tsunoda,ESP,0.0,0.0,5.0,,,,,,0,2021
 Yuki Tsunoda,MON,0.0,0.0,0.0,5.0,,,,,0,2021
 Yuki Tsunoda,AZE,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,CAN,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,FRA,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,AUT,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,GBR,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,HUN,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,BEL,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,NED,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,ITA,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,RUS,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,SIN,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,JPN,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,USA,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,MXC,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,SAP,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,AUS,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,SAU,0.0,0.0,0.0,0.0,,,,,0,2021
 Yuki Tsunoda,ABU,0.0,0.0,0.0,0.0,,,,,0,2021
 Lance Stroll,BHR,,,,,106.0,6.235294117647059,6.638235945685288,0.0,4,2021
 Lance Stroll,EMI,4.0,,,,106.0,6.235294117647059,6.638235945685288,0.0,0,2021
 Lance Stroll,POR,0.0,4.0,,,106.0,6.235294117647059,6.638235945685288,0.0,0,2021
 Lance Stroll,ESP,0.0,0.0,4.0,,106.0,6.235294117647059,6.638235945685288,15.0,0,2021
 Lance Stroll,MON,0.0,0.0,0.0,4.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,AZE,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,CAN,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,FRA,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,AUT,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,0.0,0,2021
 Lance Stroll,GBR,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,5.0,0,2021
 Lance Stroll,HUN,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,15.0,0,2021
 Lance Stroll,BEL,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,5.0,0,2021
 Lance Stroll,NED,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,ITA,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,18.0,0,2021
 Lance Stroll,RUS,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,0.0,0,2021
 Lance Stroll,SIN,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,JPN,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,USA,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,MXC,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,SAP,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,AUS,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,SAU,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,,0,2021
 Lance Stroll,ABU,0.0,0.0,0.0,0.0,106.0,6.235294117647059,6.638235945685288,4.0,0,2021
 Kimi Räikkönen,BHR,,,,,40.0,2.3529411764705883,1.6934128435864448,3.0,3,2021
 Kimi Räikkönen,EMI,3.0,,,,40.0,2.3529411764705883,1.6934128435864448,5.0,0,2021
 Kimi Räikkönen,POR,0.0,3.0,,,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Kimi Räikkönen,ESP,0.0,0.0,3.0,,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Kimi Räikkönen,MON,0.0,0.0,0.0,3.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,AZE,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,CAN,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,FRA,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,AUT,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,0.0,0,2021
 Kimi Räikkönen,GBR,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,0.0,0,2021
 Kimi Räikkönen,HUN,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Kimi Räikkönen,BEL,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Kimi Räikkönen,NED,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,ITA,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Kimi Räikkönen,RUS,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,0.0,0,2021
 Kimi Räikkönen,SIN,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,JPN,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,USA,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,MXC,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,SAP,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,AUS,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,SAU,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,,0,2021
 Kimi Räikkönen,ABU,0.0,0.0,0.0,0.0,40.0,2.3529411764705883,1.6934128435864448,3.0,0,2021
 Antonio Giovinazzi,BHR,,,,,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,EMI,0.0,,,,19.0,1.1176470588235294,1.7278003697322961,1.0,0,2021
 Antonio Giovinazzi,POR,0.0,0.0,,,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,ESP,0.0,0.0,0.0,,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,MON,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,AZE,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,CAN,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,FRA,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,AUT,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,5.0,0,2021
 Antonio Giovinazzi,GBR,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,3.0,0,2021
 Antonio Giovinazzi,HUN,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,BEL,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,NED,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,ITA,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Antonio Giovinazzi,RUS,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,3.0,0,2021
 Antonio Giovinazzi,SIN,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,JPN,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,USA,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,MXC,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,SAP,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,AUS,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,SAU,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,,0,2021
 Antonio Giovinazzi,ABU,0.0,0.0,0.0,0.0,19.0,1.1176470588235294,1.7278003697322961,0.0,0,2021
 Esteban Ocon,BHR,,,,,74.0,4.352941176470588,5.5333215213670295,2.0,3,2021
 Esteban Ocon,EMI,3.0,,,,74.0,4.352941176470588,5.5333215213670295,0.0,0,2021
 Esteban Ocon,POR,0.0,3.0,,,74.0,4.352941176470588,5.5333215213670295,7.0,0,2021
 Esteban Ocon,ESP,0.0,0.0,3.0,,74.0,4.352941176470588,5.5333215213670295,0.0,0,2021
 Esteban Ocon,MON,0.0,0.0,0.0,3.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,AZE,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,CAN,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,FRA,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,AUT,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,7.0,0,2021
 Esteban Ocon,GBR,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,8.0,0,2021
 Esteban Ocon,HUN,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,0.0,0,2021
 Esteban Ocon,BEL,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,10.0,0,2021
 Esteban Ocon,NED,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,ITA,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,4.0,0,2021
 Esteban Ocon,RUS,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,6.0,0,2021
 Esteban Ocon,SIN,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,JPN,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,USA,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,MXC,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,SAP,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,AUS,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,SAU,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,,0,2021
 Esteban Ocon,ABU,0.0,0.0,0.0,0.0,74.0,4.352941176470588,5.5333215213670295,2.0,0,2021
 George Russell,BHR,,,,,10.0,0.5882352941176471,2.42535625036333,0.0,3,2021
 George Russell,EMI,3.0,,,,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,POR,0.0,3.0,,,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,ESP,0.0,0.0,3.0,,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,MON,0.0,0.0,0.0,3.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,AZE,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,CAN,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,FRA,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,AUT,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,GBR,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,HUN,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,BEL,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,NED,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,ITA,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,RUS,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 George Russell,SIN,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,JPN,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,USA,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,MXC,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,SAP,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,AUS,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,SAU,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,,0,2021
 George Russell,ABU,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,2.42535625036333,0.0,0,2021
 Sebastian Vettel,BHR,,,,,48.0,2.823529411764706,5.077342982772179,0.0,0,2021
 Sebastian Vettel,EMI,0.0,,,,48.0,2.823529411764706,5.077342982772179,0.0,0,2021
 Sebastian Vettel,POR,0.0,0.0,,,48.0,2.823529411764706,5.077342982772179,1.0,0,2021
 Sebastian Vettel,ESP,0.0,0.0,0.0,,48.0,2.823529411764706,5.077342982772179,9.0,0,2021
 Sebastian Vettel,MON,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,AZE,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,CAN,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,FRA,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,AUT,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,1.0,0,2021
 Sebastian Vettel,GBR,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,1.0,0,2021
 Sebastian Vettel,HUN,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,11.0,0,2021
 Sebastian Vettel,BEL,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,3.0,0,2021
 Sebastian Vettel,NED,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,ITA,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,0.0,0,2021
 Sebastian Vettel,RUS,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,0.0,0,2021
 Sebastian Vettel,SIN,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,JPN,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,USA,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,MXC,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,SAP,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,AUS,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,SAU,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,,0,2021
 Sebastian Vettel,ABU,0.0,0.0,0.0,0.0,48.0,2.823529411764706,5.077342982772179,0.0,0,2021
 Mick Schumacher,BHR,,,,,,,,,3,2021
 Mick Schumacher,EMI,3.0,,,,,,,,0,2021
 Mick Schumacher,POR,0.0,3.0,,,,,,,0,2021
 Mick Schumacher,ESP,0.0,0.0,3.0,,,,,,0,2021
 Mick Schumacher,MON,0.0,0.0,0.0,3.0,,,,,0,2021
 Mick Schumacher,AZE,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,CAN,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,FRA,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,AUT,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,GBR,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,HUN,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,BEL,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,NED,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,ITA,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,RUS,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,SIN,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,JPN,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,USA,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,MXC,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,SAP,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,AUS,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,SAU,0.0,0.0,0.0,0.0,,,,,0,2021
 Mick Schumacher,ABU,0.0,0.0,0.0,0.0,,,,,0,2021
 Pierre Gasly,BHR,,,,,102.0,6.0,7.3824115301167,11.0,0,2021
 Pierre Gasly,EMI,0.0,,,,102.0,6.0,7.3824115301167,0.0,0,2021
 Pierre Gasly,POR,0.0,0.0,,,102.0,6.0,7.3824115301167,13.0,0,2021
 Pierre Gasly,ESP,0.0,0.0,0.0,,102.0,6.0,7.3824115301167,5.0,0,2021
 Pierre Gasly,MON,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,AZE,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,CAN,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,FRA,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,AUT,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,9.0,0,2021
 Pierre Gasly,GBR,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,9.0,0,2021
 Pierre Gasly,HUN,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,0.0,0,2021
 Pierre Gasly,BEL,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,7.0,0,2021
 Pierre Gasly,NED,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,ITA,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,28.0,0,2021
 Pierre Gasly,RUS,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,2.0,0,2021
 Pierre Gasly,SIN,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,JPN,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,USA,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,MXC,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,SAP,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,AUS,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,SAU,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,,0,2021
 Pierre Gasly,ABU,0.0,0.0,0.0,0.0,102.0,6.0,7.3824115301167,7.0,0,2021
 Nicholas Latifi,BHR,,,,,18.0,1.0588235294117647,1.4777765492156667,0.0,0,2021
 Nicholas Latifi,EMI,0.0,,,,18.0,1.0588235294117647,1.4777765492156667,3.0,0,2021
 Nicholas Latifi,POR,0.0,0.0,,,18.0,1.0588235294117647,1.4777765492156667,0.0,0,2021
 Nicholas Latifi,ESP,0.0,0.0,0.0,,18.0,1.0588235294117647,1.4777765492156667,0.0,0,2021
 Nicholas Latifi,MON,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,AZE,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,CAN,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,FRA,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,AUT,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,3.0,0,2021
 Nicholas Latifi,GBR,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,0.0,0,2021
 Nicholas Latifi,HUN,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,0.0,0,2021
 Nicholas Latifi,BEL,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,3.0,0,2021
 Nicholas Latifi,NED,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,ITA,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,3.0,0,2021
 Nicholas Latifi,RUS,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,3.0,0,2021
 Nicholas Latifi,SIN,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,JPN,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,USA,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
 Nicholas Latifi,MXC,0.0,0.0,0.0,0.0,18.0,1.0588235294117647,1.4777765492156667,,0,2021
